item_id,item_name,category,household_id,quantity,min_stock_level,mean_daily_usage,daily_usage_variance,refill_lead_time_days,target_label
ITM013,Frozen Peas,Frozen,HH007,2.24,0.43,0.109,0.084,1,0
ITM011,Cereal,Pantry,HH008,2.04,0.38,0.13,0.063,5,0
ITM009,Cheese,Dairy,HH018,1.86,0.38,0.121,0.093,1,0
ITM005,Ice Cream,Frozen,HH016,1.11,0.4,0.168,0.1,3,1
ITM005,Ice Cream,Frozen,HH004,4.92,0.74,0.308,0.191,2,0
ITM010,Bananas,Produce,HH010,2.12,1.56,0.205,0.131,2,1
ITM002,Eggs,Dairy,HH009,0.77,1.36,0.63,0.317,5,1
ITM013,Frozen Peas,Frozen,HH006,0.85,0.53,0.113,0.053,3,1
ITM006,Chicken Breast,Meat,HH006,2.23,0.72,0.196,0.08,3,0
ITM009,Cheese,Dairy,HH007,1.24,0.37,0.072,0.023,3,0
ITM014,Orange Juice,Beverages,HH009,3.31,0.95,0.499,0.227,2,1
ITM012,Cooking Oil,Pantry,HH013,0.3,0.15,0.072,0.016,5,1
ITM007,Tomatoes,Produce,HH018,3.96,1.34,0.518,0.295,1,1
ITM005,Ice Cream,Frozen,HH010,3.2,0.74,0.154,0.075,2,0
ITM013,Frozen Peas,Frozen,HH020,0.53,0.55,0.081,0.045,5,1
ITM001,Milk,Dairy,HH010,14.45,2.35,0.26,0.17,3,0
ITM006,Chicken Breast,Meat,HH002,1.34,0.82,0.389,0.184,2,1
ITM012,Cooking Oil,Pantry,HH002,0.83,0.18,0.049,0.01,3,0
ITM003,Bread,Bakery,HH009,6.28,1.72,0.553,0.337,1,0
ITM008,Yogurt,Dairy,HH012,9.14,1.82,0.503,0.381,1,0
ITM015,Butter,Dairy,HH012,0.22,0.21,0.088,0.019,1,1
ITM004,Rice,Grains,HH005,3.2,0.55,0.098,0.03,5,0
ITM011,Cereal,Pantry,HH015,0.83,0.39,0.045,0.025,2,0
ITM006,Chicken Breast,Meat,HH016,0.48,0.72,0.173,0.087,1,1
ITM012,Cooking Oil,Pantry,HH007,0.55,0.18,0.055,0.024,1,0
ITM015,Butter,Dairy,HH018,0.24,0.27,0.079,0.05,5,1
ITM003,Bread,Bakery,HH002,1.51,1.12,0.629,0.473,1,1
ITM010,Bananas,Produce,HH008,7.94,1.32,0.529,0.305,3,0
ITM011,Cereal,Pantry,HH013,1.07,0.32,0.097,0.013,1,0
ITM005,Ice Cream,Frozen,HH015,2.93,0.66,0.124,0.04,1,0
ITM008,Yogurt,Dairy,HH008,7.75,1.32,0.772,0.35,4,0
ITM006,Chicken Breast,Meat,HH018,3.8,1.04,0.349,0.124,4,0
ITM008,Yogurt,Dairy,HH013,7.94,1.8,0.731,0.45,3,0
ITM011,Cereal,Pantry,HH004,1.26,0.39,0.144,0.111,4,1
ITM012,Cooking Oil,Pantry,HH017,0.13,0.2,0.045,0.014,3,1
ITM007,Tomatoes,Produce,HH001,6.46,1.13,0.357,0.101,2,0
ITM011,Cereal,Pantry,HH016,0.36,0.33,0.07,0.029,2,1
ITM004,Rice,Grains,HH007,1.91,0.47,0.153,0.03,1,0
ITM003,Bread,Bakery,HH018,3.21,1.97,0.499,0.236,1,1
ITM011,Cereal,Pantry,HH016,0.26,0.31,0.089,0.048,5,1
ITM005,Ice Cream,Frozen,HH018,2.82,0.52,0.216,0.106,2,0
ITM015,Butter,Dairy,HH002,0.62,0.2,0.081,0.054,2,1
ITM014,Orange Juice,Beverages,HH011,3.95,0.91,0.292,0.146,4,0
ITM009,Cheese,Dairy,HH019,0.6,0.27,0.139,0.034,5,1
ITM012,Cooking Oil,Pantry,HH001,1.13,0.17,0.031,0.013,1,0
ITM004,Rice,Grains,HH002,0.69,0.43,0.194,0.151,2,1
ITM002,Eggs,Dairy,HH002,1.85,1.04,0.308,0.122,1,1
ITM007,Tomatoes,Produce,HH004,7.78,1.36,0.355,0.248,1,0
ITM010,Bananas,Produce,HH002,1.18,1.33,0.351,0.06,4,1
ITM010,Bananas,Produce,HH010,1.83,1.18,0.296,0.102,2,1
ITM014,Orange Juice,Beverages,HH003,0.56,1.01,0.457,0.154,1,1
ITM005,Ice Cream,Frozen,HH004,3.34,0.52,0.347,0.242,5,0
ITM004,Rice,Grains,HH018,1.81,0.32,0.212,0.06,3,1
ITM009,Cheese,Dairy,HH016,2.69,0.4,0.078,0.061,2,0
ITM011,Cereal,Pantry,HH016,0.71,0.24,0.077,0.011,1,1
ITM013,Frozen Peas,Frozen,HH013,1.92,0.52,0.192,0.094,1,1
ITM002,Eggs,Dairy,HH016,4.12,1.4,0.373,0.113,2,1
ITM005,Ice Cream,Frozen,HH011,2.05,0.43,0.142,0.033,4,0
ITM011,Cereal,Pantry,HH001,1.63,0.27,0.084,0.049,3,0
ITM007,Tomatoes,Produce,HH020,3.64,1.25,0.183,0.119,2,0
ITM007,Tomatoes,Produce,HH019,4.77,0.78,0.406,0.128,4,0
ITM014,Orange Juice,Beverages,HH015,5.25,0.85,0.167,0.077,5,0
ITM005,Ice Cream,Frozen,HH011,2.9,0.44,0.136,0.055,1,0
ITM011,Cereal,Pantry,HH012,2.35,0.38,0.086,0.065,2,0
ITM015,Butter,Dairy,HH007,0.8,0.17,0.085,0.016,4,0
ITM003,Bread,Bakery,HH008,11.86,1.75,0.522,0.063,3,0
ITM007,Tomatoes,Produce,HH005,2.35,0.93,0.177,0.033,1,0
ITM008,Yogurt,Dairy,HH008,5.79,1.27,0.69,0.107,1,1
ITM008,Yogurt,Dairy,HH006,2.08,1.52,0.389,0.067,2,1
ITM011,Cereal,Pantry,HH008,1.22,0.21,0.105,0.025,5,0
ITM010,Bananas,Produce,HH015,2.64,0.83,0.23,0.161,4,1
ITM014,Orange Juice,Beverages,HH016,2.42,1.16,0.196,0.11,3,1
ITM008,Yogurt,Dairy,HH011,6.48,1.59,0.416,0.17,2,0
ITM005,Ice Cream,Frozen,HH011,5.5,0.79,0.114,0.062,5,0
ITM010,Bananas,Produce,HH010,6.17,0.95,0.192,0.088,1,0
ITM006,Chicken Breast,Meat,HH004,1.2,0.88,0.434,0.156,1,1
ITM007,Tomatoes,Produce,HH014,4.71,0.86,0.609,0.164,4,1
ITM005,Ice Cream,Frozen,HH015,0.77,0.48,0.089,0.01,4,1
ITM001,Milk,Dairy,HH001,6.44,2.16,0.455,0.355,2,0
ITM009,Cheese,Dairy,HH011,1.4,0.3,0.081,0.051,3,0
ITM005,Ice Cream,Frozen,HH009,3.74,0.76,0.258,0.202,2,0
ITM012,Cooking Oil,Pantry,HH010,0.08,0.16,0.03,0.024,5,1
ITM001,Milk,Dairy,HH015,7.7,1.99,0.401,0.095,3,0
ITM006,Chicken Breast,Meat,HH007,1.29,0.81,0.389,0.118,2,1
ITM005,Ice Cream,Frozen,HH013,2.07,0.43,0.24,0.133,5,1
ITM001,Milk,Dairy,HH012,1.45,1.49,0.572,0.113,5,1
ITM001,Milk,Dairy,HH019,12.16,1.74,0.684,0.508,5,0
ITM005,Ice Cream,Frozen,HH008,3.05,0.65,0.225,0.131,4,0
ITM001,Milk,Dairy,HH007,6.91,2.15,0.438,0.317,1,0
ITM002,Eggs,Dairy,HH009,1.69,1.46,0.504,0.255,1,1
ITM007,Tomatoes,Produce,HH011,6.2,1.02,0.216,0.03,3,0
ITM003,Bread,Bakery,HH019,4.82,1.85,0.851,0.66,2,1
ITM011,Cereal,Pantry,HH013,1.96,0.28,0.122,0.033,4,0
ITM011,Cereal,Pantry,HH014,0.54,0.21,0.153,0.016,2,1
ITM007,Tomatoes,Produce,HH018,0.73,0.83,0.314,0.147,5,1
ITM005,Ice Cream,Frozen,HH013,2.19,0.51,0.304,0.214,3,1
ITM008,Yogurt,Dairy,HH006,6.3,1.95,0.454,0.071,5,0
ITM001,Milk,Dairy,HH003,11.87,2.27,0.643,0.121,3,0
ITM004,Rice,Grains,HH002,0.62,0.52,0.167,0.068,1,1
ITM003,Bread,Bakery,HH019,5.46,1.88,0.767,0.544,5,1
ITM006,Chicken Breast,Meat,HH019,4.65,1.02,0.457,0.178,2,0
ITM012,Cooking Oil,Pantry,HH017,0.51,0.18,0.058,0.034,1,1
ITM011,Cereal,Pantry,HH006,1.62,0.33,0.099,0.076,3,0
ITM015,Butter,Dairy,HH005,1.02,0.18,0.05,0.022,1,0
ITM008,Yogurt,Dairy,HH001,4.24,1.37,0.419,0.306,3,0
ITM011,Cereal,Pantry,HH001,0.4,0.31,0.06,0.008,3,1
ITM002,Eggs,Dairy,HH004,3.99,0.89,0.68,0.084,1,1
ITM008,Yogurt,Dairy,HH010,9.91,1.49,0.275,0.166,5,0
ITM002,Eggs,Dairy,HH004,3.64,1.54,0.716,0.284,3,1
ITM011,Cereal,Pantry,HH020,2.38,0.38,0.055,0.021,2,0
ITM001,Milk,Dairy,HH001,5.12,1.96,0.379,0.041,3,0
ITM007,Tomatoes,Produce,HH008,2.81,1.17,0.465,0.183,5,1
ITM015,Butter,Dairy,HH012,1.56,0.32,0.067,0.046,3,0
ITM015,Butter,Dairy,HH013,0.57,0.31,0.098,0.048,1,1
ITM008,Yogurt,Dairy,HH004,6.13,1.67,0.639,0.168,4,0
ITM010,Bananas,Produce,HH001,2.39,0.98,0.349,0.081,4,1
ITM006,Chicken Breast,Meat,HH003,6.43,0.92,0.365,0.286,4,0
ITM014,Orange Juice,Beverages,HH008,1.43,1.1,0.308,0.042,3,1
ITM015,Butter,Dairy,HH016,0.33,0.28,0.056,0.026,2,1
ITM013,Frozen Peas,Frozen,HH008,1.84,0.58,0.14,0.027,4,0
ITM001,Milk,Dairy,HH003,7.11,1.21,0.927,0.344,4,1
ITM009,Cheese,Dairy,HH010,1.22,0.24,0.075,0.037,3,0
ITM004,Rice,Grains,HH020,3.74,0.57,0.086,0.023,1,0
ITM015,Butter,Dairy,HH003,0.55,0.23,0.078,0.02,5,1
ITM002,Eggs,Dairy,HH003,1.42,1.4,0.428,0.144,5,1
ITM011,Cereal,Pantry,HH019,0.83,0.31,0.138,0.059,3,1
ITM008,Yogurt,Dairy,HH009,1.56,1.1,0.728,0.156,4,1
ITM013,Frozen Peas,Frozen,HH007,3.28,0.47,0.109,0.059,2,0
ITM008,Yogurt,Dairy,HH011,1.61,1.34,0.39,0.04,5,1
ITM008,Yogurt,Dairy,HH006,1.34,1.38,0.428,0.196,2,1
ITM008,Yogurt,Dairy,HH017,5.0,1.32,0.583,0.203,3,0
ITM009,Cheese,Dairy,HH014,0.32,0.32,0.143,0.109,5,1
ITM008,Yogurt,Dairy,HH017,6.4,1.69,0.482,0.248,1,0
ITM008,Yogurt,Dairy,HH016,5.53,1.77,0.416,0.055,5,0
ITM013,Frozen Peas,Frozen,HH011,3.77,0.6,0.147,0.077,3,0
ITM015,Butter,Dairy,HH006,0.21,0.29,0.055,0.041,5,1
ITM010,Bananas,Produce,HH006,0.85,1.26,0.383,0.171,5,1
ITM008,Yogurt,Dairy,HH009,10.19,1.94,0.6,0.07,1,0
ITM015,Butter,Dairy,HH001,2.0,0.3,0.047,0.026,3,0
ITM011,Cereal,Pantry,HH010,1.02,0.2,0.046,0.027,5,0
ITM007,Tomatoes,Produce,HH004,5.93,0.92,0.477,0.162,5,0
ITM013,Frozen Peas,Frozen,HH014,0.5,0.59,0.259,0.176,5,1
ITM013,Frozen Peas,Frozen,HH010,0.83,0.45,0.084,0.018,5,1
ITM009,Cheese,Dairy,HH020,0.77,0.31,0.044,0.016,1,0
ITM008,Yogurt,Dairy,HH006,7.5,1.35,0.306,0.143,2,0
ITM010,Bananas,Produce,HH005,6.62,1.14,0.223,0.109,1,0
ITM013,Frozen Peas,Frozen,HH006,1.37,0.32,0.137,0.074,2,0
ITM013,Frozen Peas,Frozen,HH016,3.29,0.5,0.137,0.035,4,0
ITM009,Cheese,Dairy,HH016,1.68,0.31,0.102,0.063,1,0
ITM005,Ice Cream,Frozen,HH005,1.58,0.74,0.135,0.038,5,1
ITM014,Orange Juice,Beverages,HH001,3.19,0.99,0.206,0.049,2,0
ITM008,Yogurt,Dairy,HH001,6.94,1.07,0.412,0.082,3,0
ITM003,Bread,Bakery,HH015,7.42,1.88,0.356,0.095,2,0
ITM005,Ice Cream,Frozen,HH011,1.46,0.48,0.174,0.036,5,1
ITM001,Milk,Dairy,HH017,13.74,2.0,0.757,0.587,1,0
ITM002,Eggs,Dairy,HH017,1.57,1.41,0.508,0.227,2,1
ITM005,Ice Cream,Frozen,HH020,1.41,0.57,0.107,0.018,3,0
ITM011,Cereal,Pantry,HH007,0.29,0.36,0.106,0.03,4,1
ITM005,Ice Cream,Frozen,HH016,3.33,0.76,0.114,0.037,5,0
ITM015,Butter,Dairy,HH007,1.73,0.31,0.093,0.071,3,0
ITM007,Tomatoes,Produce,HH013,2.7,1.13,0.355,0.041,4,1
ITM003,Bread,Bakery,HH010,2.86,1.57,0.326,0.217,1,1
ITM005,Ice Cream,Frozen,HH018,0.75,0.66,0.281,0.039,5,1
ITM006,Chicken Breast,Meat,HH011,2.53,1.1,0.259,0.131,4,1
ITM006,Chicken Breast,Meat,HH016,7.12,1.03,0.214,0.149,5,0
ITM005,Ice Cream,Frozen,HH002,4.38,0.8,0.257,0.086,1,0
ITM002,Eggs,Dairy,HH010,8.55,1.6,0.206,0.111,5,0
ITM008,Yogurt,Dairy,HH010,7.03,1.19,0.338,0.087,3,0
ITM004,Rice,Grains,HH017,0.91,0.38,0.18,0.029,1,1
ITM015,Butter,Dairy,HH005,0.5,0.19,0.062,0.012,2,1
ITM011,Cereal,Pantry,HH016,1.18,0.36,0.085,0.042,1,1
ITM002,Eggs,Dairy,HH015,5.49,1.45,0.24,0.044,4,0
ITM014,Orange Juice,Beverages,HH008,5.12,0.76,0.398,0.177,3,0
ITM015,Butter,Dairy,HH020,0.61,0.2,0.06,0.031,4,0
ITM001,Milk,Dairy,HH001,4.13,1.68,0.505,0.137,4,1
ITM011,Cereal,Pantry,HH015,0.81,0.32,0.056,0.037,5,0
ITM003,Bread,Bakery,HH001,10.28,1.55,0.285,0.09,3,0
ITM008,Yogurt,Dairy,HH020,1.06,1.05,0.336,0.191,4,1
ITM011,Cereal,Pantry,HH018,0.62,0.34,0.149,0.092,3,1
ITM014,Orange Juice,Beverages,HH013,1.79,0.66,0.316,0.145,3,1
ITM015,Butter,Dairy,HH012,0.55,0.16,0.081,0.021,2,1
ITM004,Rice,Grains,HH015,2.21,0.57,0.065,0.018,3,0
ITM011,Cereal,Pantry,HH005,2.03,0.32,0.071,0.028,2,0
ITM006,Chicken Breast,Meat,HH016,6.77,1.0,0.276,0.168,5,0
ITM010,Bananas,Produce,HH017,2.97,1.13,0.35,0.25,4,1
ITM015,Butter,Dairy,HH016,0.71,0.3,0.055,0.043,5,0
ITM003,Bread,Bakery,HH018,5.14,1.02,0.604,0.219,4,0
ITM014,Orange Juice,Beverages,HH016,3.79,0.63,0.211,0.093,5,0
ITM005,Ice Cream,Frozen,HH007,1.89,0.5,0.172,0.04,3,0
ITM010,Bananas,Produce,HH015,2.21,0.86,0.27,0.144,4,1
ITM009,Cheese,Dairy,HH012,1.53,0.4,0.092,0.041,5,0
ITM011,Cereal,Pantry,HH010,0.98,0.28,0.07,0.035,2,0
ITM014,Orange Juice,Beverages,HH020,3.62,1.03,0.15,0.108,2,0
ITM006,Chicken Breast,Meat,HH009,4.92,1.1,0.437,0.302,5,1
ITM007,Tomatoes,Produce,HH011,5.03,0.98,0.299,0.148,5,0
ITM004,Rice,Grains,HH017,3.59,0.59,0.19,0.151,1,0
ITM007,Tomatoes,Produce,HH017,1.29,1.28,0.247,0.071,5,1
ITM013,Frozen Peas,Frozen,HH010,1.19,0.34,0.088,0.069,4,0
ITM014,Orange Juice,Beverages,HH010,3.58,0.62,0.233,0.069,3,0
ITM010,Bananas,Produce,HH003,2.81,1.44,0.43,0.327,3,1
ITM001,Milk,Dairy,HH010,5.89,2.13,0.279,0.18,2,0
ITM006,Chicken Breast,Meat,HH015,6.48,1.05,0.226,0.113,1,0
ITM010,Bananas,Produce,HH009,5.18,1.51,0.506,0.259,1,0
ITM005,Ice Cream,Frozen,HH002,1.38,0.69,0.23,0.152,5,1
ITM011,Cereal,Pantry,HH019,0.4,0.3,0.157,0.078,3,1
ITM012,Cooking Oil,Pantry,HH006,0.43,0.12,0.029,0.016,1,0
ITM013,Frozen Peas,Frozen,HH001,0.98,0.46,0.139,0.079,2,1
ITM009,Cheese,Dairy,HH013,1.78,0.27,0.142,0.02,2,0
ITM008,Yogurt,Dairy,HH002,1.32,1.26,0.627,0.142,2,1
ITM008,Yogurt,Dairy,HH012,1.03,1.0,0.509,0.238,1,1
ITM006,Chicken Breast,Meat,HH019,4.94,0.86,0.422,0.114,5,0
ITM003,Bread,Bakery,HH008,6.34,2.0,0.722,0.537,5,1
ITM012,Cooking Oil,Pantry,HH011,0.95,0.16,0.051,0.016,1,0
ITM012,Cooking Oil,Pantry,HH018,0.68,0.15,0.064,0.009,2,0
ITM015,Butter,Dairy,HH008,1.94,0.29,0.088,0.019,3,0
ITM015,Butter,Dairy,HH020,0.56,0.22,0.058,0.018,1,1
ITM011,Cereal,Pantry,HH010,0.61,0.39,0.053,0.031,1,1
ITM014,Orange Juice,Beverages,HH002,3.8,1.04,0.35,0.194,1,0
ITM011,Cereal,Pantry,HH012,0.62,0.37,0.121,0.09,1,1
ITM001,Milk,Dairy,HH008,3.81,2.28,0.717,0.12,4,1
ITM002,Eggs,Dairy,HH020,1.8,1.06,0.305,0.168,4,1
ITM008,Yogurt,Dairy,HH009,4.18,1.36,0.711,0.363,5,1
ITM006,Chicken Breast,Meat,HH006,1.87,0.82,0.256,0.196,1,1
ITM003,Bread,Bakery,HH014,4.07,1.75,0.665,0.117,5,1
ITM005,Ice Cream,Frozen,HH010,1.26,0.52,0.148,0.118,3,1
ITM007,Tomatoes,Produce,HH001,0.94,0.74,0.25,0.108,3,1
ITM007,Tomatoes,Produce,HH004,2.49,0.77,0.408,0.227,5,1
ITM004,Rice,Grains,HH016,0.86,0.53,0.128,0.04,1,1
ITM001,Milk,Dairy,HH012,4.51,1.91,0.496,0.169,5,1
ITM002,Eggs,Dairy,HH010,0.92,0.94,0.244,0.12,5,1
ITM012,Cooking Oil,Pantry,HH011,0.49,0.1,0.033,0.022,2,0
ITM007,Tomatoes,Produce,HH019,0.55,0.77,0.407,0.109,4,1
ITM012,Cooking Oil,Pantry,HH001,0.26,0.13,0.048,0.017,3,1
ITM011,Cereal,Pantry,HH005,1.09,0.37,0.074,0.043,4,0
ITM012,Cooking Oil,Pantry,HH015,0.55,0.12,0.027,0.008,5,0
ITM005,Ice Cream,Frozen,HH014,3.3,0.76,0.205,0.063,4,0
ITM009,Cheese,Dairy,HH005,1.69,0.4,0.045,0.014,2,0
ITM008,Yogurt,Dairy,HH018,1.24,1.18,0.692,0.499,2,1
ITM010,Bananas,Produce,HH012,5.81,1.0,0.333,0.25,5,0
ITM003,Bread,Bakery,HH014,10.62,1.63,0.86,0.246,3,0
ITM006,Chicken Breast,Meat,HH006,6.18,1.12,0.189,0.061,4,0
ITM011,Cereal,Pantry,HH009,1.77,0.37,0.177,0.089,4,0
ITM013,Frozen Peas,Frozen,HH013,2.37,0.58,0.171,0.124,4,0
ITM003,Bread,Bakery,HH007,0.79,1.54,0.535,0.317,2,1
ITM012,Cooking Oil,Pantry,HH011,0.66,0.15,0.035,0.006,1,0
ITM008,Yogurt,Dairy,HH008,6.61,1.95,0.572,0.184,5,0
ITM006,Chicken Breast,Meat,HH016,4.49,0.85,0.187,0.094,2,0
ITM003,Bread,Bakery,HH011,11.37,1.72,0.51,0.335,2,0
ITM011,Cereal,Pantry,HH011,1.03,0.34,0.075,0.051,1,0
ITM003,Bread,Bakery,HH020,2.44,1.45,0.312,0.244,5,1
ITM014,Orange Juice,Beverages,HH013,6.39,1.09,0.279,0.105,5,0
ITM009,Cheese,Dairy,HH020,0.51,0.29,0.062,0.022,1,1
ITM009,Cheese,Dairy,HH014,1.38,0.24,0.126,0.059,4,0
ITM009,Cheese,Dairy,HH016,0.71,0.25,0.068,0.053,2,1
ITM003,Bread,Bakery,HH007,1.77,1.9,0.429,0.332,1,1
ITM006,Chicken Breast,Meat,HH018,1.81,0.67,0.321,0.095,2,1
ITM013,Frozen Peas,Frozen,HH004,3.08,0.49,0.27,0.196,4,0
ITM003,Bread,Bakery,HH018,2.69,1.68,0.679,0.197,4,1
ITM014,Orange Juice,Beverages,HH018,4.6,0.73,0.359,0.053,3,0
ITM011,Cereal,Pantry,HH006,1.81,0.27,0.064,0.016,3,0
ITM002,Eggs,Dairy,HH013,2.58,1.22,0.445,0.197,5,1
ITM001,Milk,Dairy,HH001,11.43,2.26,0.617,0.204,5,0
ITM009,Cheese,Dairy,HH007,0.83,0.29,0.11,0.062,2,1
ITM005,Ice Cream,Frozen,HH016,0.7,0.72,0.203,0.026,3,1
ITM010,Bananas,Produce,HH013,5.2,1.18,0.466,0.319,2,0
ITM015,Butter,Dairy,HH015,0.75,0.19,0.055,0.042,4,0
ITM008,Yogurt,Dairy,HH002,2.23,1.45,0.539,0.108,2,1
ITM004,Rice,Grains,HH019,0.98,0.52,0.176,0.019,1,1
ITM015,Butter,Dairy,HH003,0.28,0.32,0.08,0.016,2,1
ITM012,Cooking Oil,Pantry,HH012,0.31,0.15,0.054,0.022,1,1
ITM012,Cooking Oil,Pantry,HH017,0.9,0.15,0.037,0.011,5,0
ITM010,Bananas,Produce,HH014,7.0,1.14,0.414,0.255,3,0
ITM006,Chicken Breast,Meat,HH017,1.51,0.63,0.284,0.128,4,1
ITM008,Yogurt,Dairy,HH003,4.96,1.84,0.633,0.498,1,1
ITM012,Cooking Oil,Pantry,HH012,0.36,0.16,0.056,0.017,1,1
ITM007,Tomatoes,Produce,HH014,4.92,1.11,0.602,0.48,5,1
ITM011,Cereal,Pantry,HH014,2.16,0.37,0.1,0.038,2,0
ITM015,Butter,Dairy,HH008,0.77,0.29,0.091,0.065,3,1
ITM010,Bananas,Produce,HH017,1.94,1.41,0.397,0.044,1,1
ITM009,Cheese,Dairy,HH006,1.1,0.26,0.099,0.051,2,0
ITM001,Milk,Dairy,HH003,8.44,1.85,0.878,0.174,2,0
ITM002,Eggs,Dairy,HH018,7.84,1.3,0.591,0.194,3,0
ITM005,Ice Cream,Frozen,HH011,3.23,0.57,0.18,0.113,2,0
ITM005,Ice Cream,Frozen,HH009,1.38,0.61,0.352,0.144,3,1
ITM003,Bread,Bakery,HH001,9.48,1.49,0.493,0.094,4,0
ITM005,Ice Cream,Frozen,HH012,1.32,0.43,0.243,0.026,1,1
ITM006,Chicken Breast,Meat,HH011,1.71,0.67,0.297,0.153,5,1
ITM011,Cereal,Pantry,HH001,1.65,0.34,0.067,0.027,5,0
ITM006,Chicken Breast,Meat,HH019,3.18,0.93,0.401,0.166,5,1
ITM004,Rice,Grains,HH009,2.83,0.44,0.26,0.073,1,0
ITM006,Chicken Breast,Meat,HH003,0.7,0.65,0.349,0.098,2,1
ITM006,Chicken Breast,Meat,HH010,4.25,0.8,0.228,0.126,2,0
ITM010,Bananas,Produce,HH006,4.21,0.84,0.327,0.045,2,0
ITM007,Tomatoes,Produce,HH007,5.25,1.3,0.353,0.188,5,0
ITM008,Yogurt,Dairy,HH013,11.61,1.99,0.449,0.271,3,0
ITM002,Eggs,Dairy,HH020,4.73,0.82,0.237,0.108,1,0
ITM005,Ice Cream,Frozen,HH015,3.1,0.52,0.1,0.041,3,0
ITM012,Cooking Oil,Pantry,HH006,0.9,0.14,0.033,0.006,3,0
ITM015,Butter,Dairy,HH014,1.43,0.24,0.144,0.113,2,0
ITM001,Milk,Dairy,HH011,9.96,1.65,0.563,0.116,2,0
ITM007,Tomatoes,Produce,HH008,7.0,1.15,0.398,0.042,2,0
ITM010,Bananas,Produce,HH009,8.4,1.35,0.47,0.189,4,0
ITM001,Milk,Dairy,HH013,3.75,1.81,0.79,0.616,5,1
ITM014,Orange Juice,Beverages,HH010,1.47,0.85,0.208,0.11,4,1
ITM009,Cheese,Dairy,HH019,0.45,0.21,0.137,0.104,1,1
ITM015,Butter,Dairy,HH005,1.81,0.3,0.041,0.006,3,0
ITM002,Eggs,Dairy,HH012,3.16,1.35,0.502,0.359,1,1
ITM001,Milk,Dairy,HH016,3.97,1.22,0.515,0.105,4,1
ITM001,Milk,Dairy,HH002,3.4,2.13,0.679,0.3,3,1
ITM007,Tomatoes,Produce,HH009,6.53,1.12,0.438,0.259,1,0
ITM011,Cereal,Pantry,HH012,1.98,0.36,0.098,0.066,2,0
ITM014,Orange Juice,Beverages,HH013,1.83,0.79,0.261,0.037,4,1
ITM007,Tomatoes,Produce,HH020,5.3,1.2,0.216,0.166,4,0
ITM010,Bananas,Produce,HH020,7.19,1.22,0.26,0.108,5,0
ITM005,Ice Cream,Frozen,HH011,1.22,0.54,0.181,0.049,3,1
ITM003,Bread,Bakery,HH010,3.82,1.05,0.36,0.157,3,1
ITM011,Cereal,Pantry,HH014,0.67,0.24,0.143,0.085,3,1
ITM014,Orange Juice,Beverages,HH019,3.79,0.74,0.388,0.277,3,0
ITM012,Cooking Oil,Pantry,HH004,0.89,0.2,0.081,0.017,4,0
ITM003,Bread,Bakery,HH012,0.88,1.01,0.514,0.323,3,1
ITM003,Bread,Bakery,HH017,10.13,1.77,0.533,0.375,1,0
ITM006,Chicken Breast,Meat,HH009,1.01,0.74,0.537,0.163,4,1
ITM009,Cheese,Dairy,HH003,0.23,0.39,0.085,0.033,3,1
ITM002,Eggs,Dairy,HH017,7.42,1.18,0.381,0.249,2,0
ITM005,Ice Cream,Frozen,HH014,2.15,0.57,0.333,0.041,1,1
ITM013,Frozen Peas,Frozen,HH014,3.02,0.53,0.19,0.102,5,0
ITM010,Bananas,Produce,HH007,6.9,1.29,0.434,0.048,1,0
ITM008,Yogurt,Dairy,HH006,13.27,1.96,0.516,0.175,1,0
ITM001,Milk,Dairy,HH013,4.62,2.18,0.551,0.133,2,1
ITM010,Bananas,Produce,HH003,3.31,0.87,0.604,0.245,1,1
ITM006,Chicken Breast,Meat,HH008,3.95,0.61,0.464,0.119,5,0
ITM009,Cheese,Dairy,HH015,0.28,0.38,0.057,0.043,5,1
ITM005,Ice Cream,Frozen,HH015,1.65,0.5,0.104,0.029,1,0
ITM004,Rice,Grains,HH018,0.35,0.42,0.225,0.066,2,1
ITM007,Tomatoes,Produce,HH016,8.1,1.36,0.25,0.2,3,0
ITM005,Ice Cream,Frozen,HH016,1.88,0.75,0.158,0.115,4,0
ITM002,Eggs,Dairy,HH008,6.07,1.54,0.592,0.225,4,0
ITM009,Cheese,Dairy,HH007,0.35,0.24,0.101,0.041,2,1
ITM006,Chicken Breast,Meat,HH019,5.55,1.17,0.508,0.338,1,0
ITM005,Ice Cream,Frozen,HH009,5.16,0.77,0.22,0.105,5,0
ITM013,Frozen Peas,Frozen,HH008,0.58,0.46,0.167,0.032,2,1
ITM001,Milk,Dairy,HH018,8.89,1.77,0.724,0.528,2,0
ITM005,Ice Cream,Frozen,HH017,3.54,0.75,0.202,0.105,1,0
ITM003,Bread,Bakery,HH006,2.76,1.74,0.415,0.07,1,1
ITM006,Chicken Breast,Meat,HH020,3.97,1.0,0.197,0.121,5,0
ITM015,Butter,Dairy,HH017,0.84,0.18,0.081,0.025,2,0
ITM009,Cheese,Dairy,HH006,1.3,0.38,0.063,0.036,1,0
ITM004,Rice,Grains,HH005,2.31,0.38,0.091,0.061,5,0
ITM002,Eggs,Dairy,HH005,4.31,0.87,0.28,0.152,1,0
ITM004,Rice,Grains,HH003,1.77,0.46,0.19,0.133,3,1
ITM013,Frozen Peas,Frozen,HH014,2.48,0.51,0.18,0.111,5,0
ITM005,Ice Cream,Frozen,HH006,2.75,0.5,0.121,0.086,1,0
